talk_id,tags
1048,storytelling
1049,Surveillance
1049,art
1049,data
1049,security
1049,war
1049,web
1050,behavioral economics
1050,biology
1050,brain
1050,chemistry
1050,cognitive science
1050,culture
1050,empathy
1050,happiness
1050,medicine
1050,mind
1050,molecular biology
1050,morality
1050,neuroscience
1050,psychology
1050,science
1050,sociology
1051,cars
1051,design
1051,flight
1051,invention
1051,transportation
1052,AI
1052,biology
1052,biomechanics
1052,brain
1052,cognitive science
1052,consciousness
1052,decision-making
1052,engineering
1052,evolution
1052,math
1052,neuroscience
1052,robots
1052,science
1053,entertainment
1053,magic
1053,technology
1054,TEDx
1054,cities
1054,collaboration
1054,culture
1054,global issues
1054,journalism
1054,social media
1055,TEDx
1055,culture
1055,design
1055,language
1055,law
1055,simplicity
1056,AI
1056,biology
1056,chemistry
1056,ecology
1056,evolution
1056,human origins
1056,innovation
1056,life
1056,molecular biology
1056,nanoscale
1056,science
1057,TED Fellows
1057,art
1057,creativity
1057,humor
1057,technology
1058,archaeology
1058,history
1058,invention
1058,technology
1059,DNA
1059,biotech
1059,brain
1059,cognitive science
1059,disease
1059,genetics
1059,medical imaging
1059,medical research
1059,mental health
1059,molecular biology
1059,neuroscience
1059,physiology
1059,science
1059,technology
1059,visualizations
1060,TEDx
1060,comedy
1060,community
1060,culture
1060,entertainment
1060,humor
1061,Internet
1061,TEDx
1061,business
1061,future
1061,investment
1061,technology
1062,Internet
1062,TEDx
1062,collaboration
1062,crowdsourcing
1062,data
1062,open-source
1062,science
1062,technology
1063,Human body
1063,biotech
1063,design
1063,medical imaging
1063,medical research
1063,physiology
1063,pregnancy
1063,science
1063,science and art
1063,visualizations
1064,adventure
1064,design
1064,flight
1064,technology
1065,TEDx
1065,code
1065,education
1065,entertainment
1065,technology
1065,youth
1066,DNA
1066,aging
1066,biotech
1066,genetics
1066,innovation
1066,medical research
1066,medicine
1066,molecular biology
1066,science
1066,synthetic biology
1066,technology
1067,comedy
1067,entertainment
1067,humor
1067,philosophy
1067,science
1067,science and art
1067,time
1068,TEDx
1068,design
1068,education
1068,gaming
1068,play
1069,TEDx
1069,activism
1069,children
1069,community
1069,culture
1069,global issues
1069,war
1069,youth
1070,NASA
1070,TEDx
1070,asteroid
1070,astronomy
1070,dinosaurs
1070,science
1070,space
1070,technology
1071,creativity
1071,design
1071,engineering
1071,robots
1071,technology
1072,creativity
1072,design
1072,entertainment
1072,storytelling
1072,technology
1073,TEDx
1073,cities
1073,collaboration
1073,design
1073,food
1073,garden
1074,TEDx
1074,entertainment
1074,happiness
1074,illness
1074,personal growth
1074,prosthetics
1075,crime
1075,culture
1075,global issues
1075,philosophy
1075,prison
1076,brain
1076,children
1076,culture
1076,education
1076,evolution
1076,food
1076,mental health
1076,neuroscience
1076,pregnancy
1076,science
1076,writing
1077,TEDx
1077,biology
1077,dance
1077,entertainment
1077,physics
1077,presentation
1077,science
1077,science and art
1077,technology
1078,Senses
1078,art
1078,beauty
1078,disability
1078,hearing
1078,medical research
1078,music
1078,science
1078,science and art
1078,sound
1078,technology
1079,culture
1079,decision-making
1079,failure
1080,Africa
1080,TEDx
1080,journalism
1080,media
1080,poverty
1081,TEDx
1081,entertainment
1081,life
1081,poetry
1081,spoken word
1082,Egypt
1082,TEDx
1082,activism
1082,culture
1082,global issues
1082,nonviolence
1082,politics
1082,protests
1083,Internet
1083,TEDx
1083,collaboration
1083,computers
1083,language
1083,technology
1083,wikipedia
1084,MacArthur grant
1084,biomechanics
1084,biomimicry
1084,biotech
1084,engineering
1084,industrial design
1084,insects
1084,materials
1084,molecular biology
1084,nature
1084,physics
1084,science
1084,technology
1084,web
1085,biotech
1085,engineering
1085,future
1085,health care
1085,innovation
1085,medical imaging
1085,medical research
1085,medicine
1085,neuroscience
1085,physics
1085,science
1085,sound
1085,technology
1086,culture
1086,entertainment
1086,jazz
1086,music
1087,TEDx
1087,design
1087,engineering
1087,industrial design
1087,technology
1088,TEDx
1088,engineering
1088,global development
1088,global issues
1089,TED Fellows
1089,art
1089,design
1089,global issues
1089,journalism
1089,photography
1089,storytelling
1090,Nobel prize
1090,Surgery
1090,biology
1090,biotech
1090,cancer
1090,health care
1090,innovation
1090,medical research
1090,medicine
1090,molecular biology
1090,science
1090,technology
1091,business
1091,economics
1091,finance
1091,global issues
1091,green
1092,agriculture
1092,business
1092,creativity
1092,culture
1092,food
1093,TEDx
1093,aging
1093,culture
1093,health care
1093,medicine
1093,self
1093,storytelling
1094,TEDx
1094,culture
1094,food
1094,garden
1094,global issues
1094,sustainability
1095,TEDx
1095,economics
1095,global issues
1095,health
1096,Senses
1096,brain
1096,cognitive science
1096,consciousness
1096,decision-making
1096,identity
1096,medical imaging
1096,medical research
1096,memory
1096,mental health
1096,mind
1096,neuroscience
1096,science
1096,self
1097,Senses
1097,Surgery
1097,biotech
1097,brain
1097,code
1097,disability
1097,engineering
1097,innovation
1097,medical research
1097,medicine
1097,neuroscience
1097,prosthetics
1097,science
1097,sight
1097,technology
1098,behavioral economics
1098,business
1098,culture
1098,decision-making
1098,economics
1098,finance
1098,self
1099,global issues
1099,law
1099,politics
1099,prison
1099,war
1100,TEDx
1100,disability
1100,global issues
1100,poverty
1100,prosthetics
1100,storytelling
1100,war
1100,work
1101,comedy
1101,culture
1101,entertainment
1101,health
1101,humor
1101,self
1102,TEDx
1102,aging
1102,culture
1102,health
1102,personality
1102,women
1103,Europe
1103,Foreign Policy
1103,TEDx
1103,global issues
1103,politics
1103,world cultures
1104,TEDx
1104,statistics
1104,visualizations
1105,TEDx
1105,culture
1105,politics
1106,TEDx
1106,astronomy
1106,collaboration
1106,medical imaging
1106,medical research
1106,medicine
1106,science
1106,space
1106,technology
1106,visualizations
1107,TEDx
1107,business
1107,culture
1107,economics
1107,storytelling
1108,TEDx
1108,cancer
1108,chemistry
1108,code
1108,food
1108,health
1108,medicine
1108,pollution
1108,science
1108,youth
1109,TEDx
1109,culture
1109,politics
1110,DNA
1110,TEDx
1110,biology
1110,biotech
1110,computers
1110,genetics
1110,molecular biology
1110,programming
1110,science
1110,science and art
1110,sustainability
1110,visualizations
1111,TEDx
1111,activism
1111,live music
1111,music
1111,performance
1111,poetry
1111,women
1112,TEDx
1112,alternative energy
1112,nuclear energy
1112,technology
1113,TEDx
1113,disability
1113,entertainment
1113,global issues
1113,live music
1114,TED Fellows
1114,design
1114,global development
1114,technology
1114,water
1115,atheism
1115,culture
1115,philosophy
1115,religion
1116,Internet
1116,Surveillance
1116,TEDx
1116,crime
1116,data
1116,politics
1116,technology
1117,business
1117,creativity
1117,media
1117,politics
1117,technology
1118,business
1118,choice
1118,culture
1118,decision-making
1118,marketing
1119,TEDx
1119,algorithm
1119,collaboration
1119,composing
1119,entertainment
1119,math
1119,music
1119,science
1119,science and art
1120,Natural resources
1120,TEDx
1120,alternative energy
1120,biotech
1120,climate change
1120,ecology
1120,energy
1120,engineering
1120,environment
1120,future
1120,green
1120,innovation
1120,nature
1120,oceans
1120,plants
1120,science
1120,solar energy
1120,sustainability
1120,synthetic biology
1120,technology
1121,TEDYouth
1121,TEDx
1121,neuroscience
1121,personality
1121,philosophy
1121,self
1122,3d printing
1122,business
1122,design
1122,manufacturing
1122,technology
1123,culture
1123,extreme sports
1123,fear
1123,sports
1123,success
1124,TEDx
1124,communication
1124,culture
1124,medicine
1124,public health
1125,TEDx
1125,entrepreneur
1125,global issues
1125,poverty
1125,women
1125,women in business
1126,TEDx
1126,architecture
1126,cities
1126,design
1126,sustainability
1127,TEDx
1127,business
1127,consumerism
1127,robots
1127,shopping
1127,technology
1128,Guns
1128,TEDx
1128,global issues
1128,military
1128,peace
1128,war
1129,cancer
1129,medical research
1129,technology
1130,TEDx
1130,brain
1130,business
1130,cognitive science
1130,depression
1130,happiness
1130,health
1130,innovation
1130,mental health
1130,mind
1130,motivation
1130,productivity
1130,psychology
1130,science
1130,social change
1130,sociology
1130,work
1131,Surgery
1131,TEDx
1131,design
1131,global issues
1131,health care
1131,poverty
1131,technology
1132,DNA
1132,TED Brain Trust
1132,computers
1132,engineering
1132,evolution
1132,future
1132,genetics
1132,history
1132,human origins
1132,innovation
1132,life
1132,math
1132,molecular biology
1132,programming
1132,science
1132,technology
1133,activism
1133,adventure
1133,animals
1133,biodiversity
1133,biology
1133,climate change
1133,ecology
1133,entertainment
1133,environment
1133,evolution
1133,exploration
1133,film
1133,fish
1133,global issues
1133,nature
1133,oceans
1133,pollution
1133,science
1133,science and art
1133,submarine
1134,TEDx
1134,global issues
1134,poverty
1134,technology
1135,TEDx
1135,communication
1135,presentation
1135,storytelling
1136,algorithm
1136,biology
1136,biotech
1136,brain
1136,cognitive science
1136,exploration
1136,neuroscience
1136,physiology
1136,science
1137,TEDx
1137,corruption
1137,culture
1137,global issues
1137,military
1137,morality
1137,technology
1137,war
1138,Islam
1138,Middle East
1138,art
1138,cities
1138,culture
1138,film
1139,TEDx
1139,animals
1139,biology
1139,dinosaurs
1139,history
1139,humor
1139,paleontology
1139,science
1140,creativity
1140,culture
1140,photography
1140,technology
1141,TEDx
1141,community
1141,leadership
1141,life
1141,motivation
1142,TEDx
1142,disability
1142,global issues
1142,military
1143,activism
1143,agriculture
1143,animals
1143,biology
1143,cancer
1143,chemistry
1143,children
1143,ecology
1143,environment
1143,film
1143,health
1143,plastic
1143,pollution
1143,pregnancy
1143,public health
1143,science
1143,science and art
1143,sex
1143,sustainability
1144,TEDx
1144,culture
1144,humor
1144,love
1144,relationships
1144,sex
1145,TEDx
1145,family
1145,live music
1145,music
1145,performance
1145,singer
1146,TEDx
1146,health
1146,health care
1146,medicine
1146,public health
1146,technology
1147,TEDx
1147,activism
1147,animals
1147,biology
1147,climate change
1147,conservation
1147,ecology
1147,environment
1147,exploration
1147,fish
1147,genetics
1147,oceans
1147,science
1148,TEDx
1148,disaster relief
1148,global issues
1148,natural disaster
1148,social media
1148,technology
1149,TEDx
1149,environment
1149,global issues
